|53311984| 3|201541|07.10.2015|Woensdag |16:00:00|18:00:00|H07Z6a|52893134|G0Q66C|P |52893132|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|200A |00.225 |50721558| 125 |AUDITORIUM COMPUTERWETENSCHAPPEN |490-12|Computerwetenschappen |Celestijnenlaan 200a |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|P. Dutré | 16791| 16791| Fundamenten van Computergrafiek | | | | | | | | 
|53335019| 1|201541|07.10.2015|Woensdag |18:00:00|20:00:00|G0B35a|50545552|G0B34B|K |50699383|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|200C |01.03 |50075299| 78 |ICTS PC-KLAS E |493-11|Kandidatuur Natuurkunde |Celestijnenlaan 200c |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|B. Berendt | 54729| 54729| Knowledge and the Web: Exercises | bewust deeltijdse overlap set | | | | | | | 
|53310675| 2|201541|08.10.2015|Donderdag|10:30:00|13:00:00|G0K32a|50656983|G0K32A|P |50656998|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|200A |00.144 |50849433| 60 |Seminarielokaal |490-12|Computerwetenschappen |Celestijnenlaan 200a |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|E. Steegmans | 13942| 13942| Vereistenanalyse voor complexe softwaresystemen | | | | | | | | 
|53303396| 3|201541|08.10.2015|Donderdag|14:00:00|16:00:00|H02C1a|50286650|H02C1A|P |50290457|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|C300 |00.03 |50075273| 241 |AUD. A |391-11|Instituut voor Mechanica |Celestijnenlaan 300 |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|H. Blockeel | 37438| 8122| Machine Learning and Inductive Inference: Lecture |systeemfout dubbele boeking docent???? | | | | | | | 
|53312611| 3|201541|09.10.2015|Vrijdag |08:30:00|10:30:00|H03F7a|50448295|H03F7A|K |50448365|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|200A |00.144 |50849433| 60 |Seminarielokaal |490-12|Computerwetenschappen |Celestijnenlaan 200a |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|D. Huybrechs | 70285| 40688| Wavelets: Lecture | Dubbele boeking H3F7 oké (extra lokaal) | | | | | | | 
|53324884| 3|201541|09.10.2015|Vrijdag |08:30:00|10:30:00|H03F0a|50448301|H03F0A|K |50448362|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|200B |00.05 |50308419| 40 | |490-11|Instituut voor Wiskunde |Celestijnenlaan 200b |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|K. Meerbergen | 9717| 9717| Technisch-wetenschappelijke software: hoorcollege | | | | | | | | 
|53324884| 3|201541|09.10.2015|Vrijdag |08:30:00|10:30:00|H03F0a|50448301|H03F0A|K |50448362|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|200B |00.05 |50308419| 40 | |490-11|Instituut voor Wiskunde |Celestijnenlaan 200b |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|R. Cools | 16438| 16438| Technisch-wetenschappelijke software: hoorcollege | | | | | | | | 
|53309833| 3|201541|09.10.2015|Vrijdag |09:00:00|10:30:00|H02D2a|50286661|H02D2A|P |50290468|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|200L |00.06 |50075346| 280 | |490-14|Auditoria L |Celestijnenlaan 200l |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|L. De Raedt | 10316| 10316| Uncertainty in Artificial Intelligence: Lecture | | | | | | | | 
|53309833| 3|201541|09.10.2015|Vrijdag |09:00:00|10:30:00|H02D2a|50286661|H02D2A|P |50290468|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|200L |00.06 |50075346| 280 | |490-14|Auditoria L |Celestijnenlaan 200l |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|T. De Laet | 89691| 46457| Uncertainty in Artificial Intelligence: Lecture | | | | | | | | 
|53310951| 2|201541|09.10.2015|Vrijdag |10:30:00|12:30:00|H05B9a|50448256|H05B9B|K |51522379|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|BOKU |03.10 |50359125| 80 | |334-30|Instituut Burgerlijke Bouwkunde|Kasteelpark Arenberg 40|Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|F. Catthoor | 14055| 14055| Advanced Platform Architectures and Mapping Methods for Embedded Applications: Lecture | | | | | | | | 
